fulldate,value,external_temp,internal_temp,internal_humidity,external_humidity,day,month,year,hour,Total Precipitation,Snowfall Amount,Total Cloud Cover,Sunshine Duration,Shortwave Radiation,Wind Speed,Wind Direction
1/10/2018 15:00,88,7.15,18.8,46,99.66666667,10,1,2018,15,0,0,100,0,235.85,13.53,244.8
1/10/2018 16:00,61,6.75,19.36666667,45.5,99.66666667,10,1,2018,16,0,0,100,0,171.77,14.01,244.09
1/10/2018 17:00,167.0342648,6.366666667,19.65,45,100,10,1,2018,17,0,0,100,0,146.85,13.04,242.02
1/10/2018 18:00,166,6.2,19.85,45.16666667,100,10,1,2018,18,0,0,100,0,50.73,12.1,233.47
1/10/2018 19:00,258,6.3,19.4,46.16666667,100,10,1,2018,19,0,0,100,0,0,10.19,237.99
1/10/2018 20:00,235,6.15,19.26666667,46.16666667,100,10,1,2018,20,0,0,100,0,0,8.23,246.8
1/10/2018 21:00,179,5.916666667,19.08333333,47,100,10,1,2018,21,0,0,100,0,0,7.42,247.17
1/10/2018 22:00,108,6.066666667,18.7,47,100,10,1,2018,22,0,0,100,0,0,5.9,232.43
1/10/2018 23:00,53,6.033333333,18.33333333,47,100,10,1,2018,23,0,0,100,0,0,5.5,211.61
1/11/2018 0:00,35,6.05,18.05,47,100,11,1,2018,0,0,0,100,0,0,5.82,201.8
1/11/2018 1:00,32,6.1,17.81666667,47.66666667,100,11,1,2018,1,0,0,100,0,0,5.69,198.43
1/11/2018 2:00,30,5.833333333,17.58333333,48,100,11,1,2018,2,0,0,100,0,0,5.15,204.78
1/11/2018 3:00,51,5.7,17.38333333,48,100,11,1,2018,3,0,0,100,0,0,4.58,225
1/11/2018 4:00,31,5.75,17.25,48,100,11,1,2018,4,0,0,100,0,0,5.15,245.22
1/11/2018 5:00,31,5.75,17.1,48,100,11,1,2018,5,0,0,100,0,0,4.02,259.7
1/11/2018 6:00,52,5.733333333,17.03333333,48,100,11,1,2018,6,0,0,100,0,0,3.6,270
1/11/2018 7:00,314,5.433333333,17.8,49.16666667,100,11,1,2018,7,0,0,100,0,0,3.6,270
1/11/2018 8:00,209,5.483333333,19.03333333,48,100,11,1,2018,8,0,0,100,0,0,3.76,286.7
1/11/2018 9:00,144,5.966666667,19.28333333,47.5,100,11,1,2018,9,0,0,100,0,0,5.12,309.29
1/11/2018 10:00,167.0342648,6.45,19.46666667,47.83333333,99.83333333,11,1,2018,10,0,0,100,0,0,6.12,331.93
1/11/2018 11:00,167.0342648,6.966666667,19.08333333,48.66666667,98.5,11,1,2018,11,0,0,100,0,22.25,7.93,357.4
1/11/2018 12:00,254,7.266666667,19.21666667,50.33333333,96.66666667,11,1,2018,12,0,0,100,0,64.08,9.39,355.6
1/11/2018 13:00,37,7.5,18.95,48,94.5,11,1,2018,13,0,0,100,0,109.47,8.76,350.54
1/11/2018 14:00,35,6.866666667,18.5,48,94.5,11,1,2018,14,0,0,100,0,185.12,4.39,34.99
1/11/2018 15:00,88,6.15,18.2,48,97.33333333,11,1,2018,15,0,0,100,0,218.05,5.15,24.78
1/11/2018 16:00,98,6.1,18.61666667,47.5,98.66666667,11,1,2018,16,0,0,100,0,194.02,6.19,35.54
1/11/2018 17:00,173,6.1,19.05,46.83333333,99,11,1,2018,17,0,0,100,0,133.5,7.41,29.05
1/11/2018 18:00,214,5.933333333,19.1,46.16666667,99.66666667,11,1,2018,18,0,0,100,0,53.4,9.03,23.5
1/11/2018 19:00,140,5.7,18.91666667,47,100,11,1,2018,19,0,0,100,0,0,10.03,21.04
1/11/2018 20:00,125,5.616666667,18.5,47,100,11,1,2018,20,0,0,100,0,0,10.59,17.82
1/11/2018 21:00,118,5.55,18.18333333,47,100,11,1,2018,21,0,0,100,0,0,10.79,25.71
1/11/2018 22:00,123,5.416666667,18,47,100,11,1,2018,22,0,0,100,0,0,9,36.87
1/11/2018 23:00,59,5.566666667,17.71666667,47,100,11,1,2018,23,0,0,100,0,0,6.99,34.51
1/12/2018 0:00,44,4.966666667,17.38333333,47.66666667,100,12,1,2018,0,0,0,100,0,0,5.94,14.04
1/12/2018 1:00,46,4.583333333,17.16666667,47.33333333,100,12,1,2018,1,0,0,100,0,0,7.52,16.7
1/12/2018 2:00,37,4.783333333,16.95,47.33333333,100,12,1,2018,2,0,0,100,0,0,7.42,22.83
1/12/2018 3:00,70,4.933333333,16.8,48,100,12,1,2018,3,0,0,100,0,0,6.83,18.43
1/12/2018 4:00,103,4.783333333,16.65,48,100,12,1,2018,4,0,0,100,0,0,6.64,12.53
1/12/2018 5:00,301,4.7,16.51666667,48,100,12,1,2018,5,0,0,100,0,0,5.24,15.95
1/12/2018 6:00,129,4.666666667,16.41666667,48,100,12,1,2018,6,0,0,100,0,0,5.45,7.59
1/12/2018 7:00,167.0342648,4.633333333,17.46666667,48.16666667,100,12,1,2018,7,0,0,100,0,0,5.41,3.81
1/12/2018 8:00,121,4.6,18.6,46.16666667,100,12,1,2018,8,0,0,100,0,0,5.41,356.19
1/12/2018 9:00,33,4.783333333,18.73333333,46,100,12,1,2018,9,0,0,100,0,0,6.16,353.29
1/12/2018 10:00,26,5.133333333,18.51666667,46.5,100,12,1,2018,10,0,0,100,0,0,5.41,3.81
1/12/2018 11:00,26,5.733333333,18.1,47.16666667,99.83333333,12,1,2018,11,0,0,100,0,24.92,4.69,32.47
1/12/2018 12:00,239,6.25,18,50.33333333,97.66666667,12,1,2018,12,0,0,100,0,67.64,4.35,65.56
1/12/2018 13:00,108,6.583333333,18.3,47.66666667,95.83333333,12,1,2018,13,0,0,100,0,103.24,3.98,95.19
1/12/2018 14:00,125,6.666666667,18.9,46,93.33333333,12,1,2018,14,0,0,100,0,182.45,1.94,111.8
1/12/2018 15:00,72,6.55,19.18333333,46.16666667,93.5,12,1,2018,15,0,0,100,0,217.16,5.09,135
1/12/2018 16:00,71,6.266666667,18.81666667,46.66666667,93.33333333,12,1,2018,16,0,0,100,0,178.89,5.19,146.31
1/12/2018 17:00,125,6.133333333,18.38333333,47,93.83333333,12,1,2018,17,0,0,100,0,135.28,4.8,167.01
1/12/2018 18:00,118,5.816666667,18.11666667,47.16666667,94.66666667,12,1,2018,18,0,0,100,0,58.74,3.96,180
1/12/2018 19:00,149,5.55,17.93333333,47.16666667,96.5,12,1,2018,19,0,0,100,0,0,4.38,170.54
1/12/2018 20:00,167.0342648,5.35,17.9,47.16666667,97,12,1,2018,20,0,0,100,0,0,7.09,156.04
1/12/2018 21:00,167.0342648,4.783333333,17.6,47,97.83333333,12,1,2018,21,0,0,100,0,0,9.39,147.53
1/12/2018 22:00,141,4.016666667,17.5,48,99.16666667,12,1,2018,22,0,0,100,0,0,10.8,143.13
1/12/2018 23:00,55,3.516666667,17.65,49.33333333,100,12,1,2018,23,0,0,100,0,0,12.1,149.62
1/13/2018 0:00,33,4.033333333,17.41666667,48,100,13,1,2018,0,0,0,100,0,0,12.86,162.07
1/13/2018 1:00,35,4.266666667,17.08333333,48,100,13,1,2018,1,0,0,100,0,0,12.92,167.12
1/13/2018 2:00,34,4.25,16.95,48,99,13,1,2018,2,0,0,100,0,0,12.86,162.07
1/13/2018 3:00,63,4.116666667,16.73333333,48,98.5,13,1,2018,3,0,0,100,0,0,13.2,154.13
1/13/2018 4:00,36,4.066666667,16.66666667,48,98,13,1,2018,4,0,0,100,0,0,13.4,149.3
1/13/2018 5:00,31,3.95,16.56666667,48,98,13,1,2018,5,0,0,100,0,0,14.28,146.31
1/13/2018 6:00,43,3.616666667,16.5,47.66666667,97.16666667,13,1,2018,6,0,0,100,0,0,15.99,148.82
1/13/2018 7:00,201,3.5,16.71666667,47.16666667,98.16666667,13,1,2018,7,0,0,100,0,0,15,149.74
1/13/2018 8:00,179,3.45,18.85,44.5,98.83333333,13,1,2018,8,0,0,100,0,0,15.19,143.67
1/13/2018 9:00,119,3.616666667,19.46666667,43,98.5,13,1,2018,9,0,0,100,0,0,16.92,141.91
1/13/2018 10:00,201,3.783333333,19.5,43.33333333,95.66666667,13,1,2018,10,0,0,100,0,0,18,143.13
1/13/2018 11:00,167.0342648,4.116666667,20.11666667,42,92,13,1,2018,11,0,0,100,0,34.71,18.88,145.1
1/13/2018 12:00,159,4.583333333,19.93333333,42,87.5,13,1,2018,12,0,0,100,0,92.56,19.88,144.58
1/13/2018 13:00,99,5.233333333,19.21666667,42.83333333,85.66666667,13,1,2018,13,0,0,100,0,142.4,19.27,147.2
1/13/2018 14:00,167.0342648,5.133333333,18.78333333,43.5,84.33333333,13,1,2018,14,0,0,100,0,233.18,16.12,113.7
1/13/2018 15:00,167.0342648,4.633333333,19.03333333,52.83333333,85.5,13,1,2018,15,0,0,100,0,274.12,18.53,119.05
1/13/2018 16:00,167.0342648,4.133333333,20.33333333,56.33333333,86,13,1,2018,16,0,0,100,0,227.84,17.73,113.96
1/13/2018 17:00,112,4.083333333,20.6,48.83333333,85.83333333,13,1,2018,17,0,0,100,0,158.42,17.11,112.25
1/13/2018 18:00,114,4.083333333,20.33333333,45.83333333,85.33333333,13,1,2018,18,0,0,100,0,74.76,16.28,108.03
1/13/2018 19:00,172,3.066666667,20,44.5,87.5,13,1,2018,19,0,0,78,0,0.89,11.87,104.04
1/13/2018 20:00,189,2.283333333,19.61666667,44,89.5,13,1,2018,20,0,0,51,0,0,10.66,101.69
1/13/2018 21:00,189,1.85,19.25,43.66666667,90.5,13,1,2018,21,0,0,44,0,0,11.66,98.88
1/13/2018 22:00,190,1.433333333,18.95,43,92,13,1,2018,22,0,0,56,0,0,12.32,96.71
1/13/2018 23:00,154,1.016666667,18.51666667,42.5,93.5,13,1,2018,23,0,0,63,0,0,12.65,94.9
1/14/2018 0:00,116,0.9,18.03333333,42,94.16666667,14,1,2018,0,0,0,74,0,0,13.85,98.97
1/14/2018 1:00,114,0.6,17.58333333,42,95.5,14,1,2018,1,0,0,82,0,0,13.36,104.04
1/14/2018 2:00,113,0.566666667,17.25,42,96,14,1,2018,2,0,0,79,0,0,11.72,100.62
1/14/2018 3:00,133,0.283333333,17.01666667,42,96,14,1,2018,3,0,0,68,0,0,11.16,90
1/14/2018 4:00,122,0.083333333,16.71666667,42,97,14,1,2018,4,0,0,100,0,0,11.54,86.42
1/14/2018 5:00,137,-0.033333333,16.53333333,42,97,14,1,2018,5,0,0,100,0,0,10.82,86.19
1/14/2018 6:00,172,-0.033333333,16.58333333,42,97.66666667,14,1,2018,6,0,0,100,0,0,10.46,86.05
1/14/2018 7:00,246,0.283333333,19.15,39,98,14,1,2018,7,0,0,100,0,0,10.81,88.09
1/14/2018 8:00,314,0.75,20.63333333,37.5,97.33333333,14,1,2018,8,0,0,100,0,0,12.26,93.37
1/14/2018 9:00,161,1.416666667,20.18333333,38,96.33333333,14,1,2018,9,0,0,100,0,0,12.92,102.87
1/14/2018 10:00,184,2.35,19.58333333,39.66666667,94,14,1,2018,10,0,0,100,0,0,11.59,115.77
1/14/2018 11:00,233,3.316666667,19.26666667,40.16666667,91.83333333,14,1,2018,11,0,0,100,0,43.61,12.48,123.23
1/14/2018 12:00,99,4.05,19.01666667,40.66666667,89.66666667,14,1,2018,12,0,0,100,0,113.03,12.48,133.83
1/14/2018 13:00,107,4.716666667,18.7,41,88.5,14,1,2018,13,0,0,100,0,186.9,9.79,143.97
1/14/2018 14:00,102,4.883333333,18.5,41.5,88.33333333,14,1,2018,14,0,0,7,0,289.25,10.63,151.7
1/14/2018 15:00,113,5.033333333,18.26666667,41,89,14,1,2018,15,0,0,0,55.53,316.84,9.9,160.91
1/14/2018 16:00,188,4.516666667,17.96666667,39.5,91,14,1,2018,16,0,0,0,60,271.45,9.47,171.25
1/14/2018 17:00,210,4.033333333,18.46666667,40.66666667,93.5,14,1,2018,17,0,0,16,60,193.13,8.28,180
1/14/2018 18:00,183,3.6,19.11666667,40,95.33333333,14,1,2018,18,0,0,70,49.79,86.33,6.49,199.44
1/14/2018 19:00,176,3.116666667,19.16666667,40,96.5,14,1,2018,19,0,0,65,4.45,1.78,7.42,202.83
1/14/2018 20:00,96,2.55,18.75,40,97.83333333,14,1,2018,20,0,0,0,0,0,9.66,206.57
1/14/2018 21:00,62,2.233333333,18.33333333,40,98.33333333,14,1,2018,21,0,0,0,0,0,10.19,212.01
1/14/2018 22:00,57,2.266666667,17.91666667,40.66666667,99,14,1,2018,22,0,0,0,0,0,10.99,211.61
1/14/2018 23:00,31,2.1,17.6,42,99.83333333,14,1,2018,23,0,0,3,0,0,11.77,203.43
1/15/2018 0:00,30,1.7,17.23333333,42,100,15,1,2018,0,0,0,6,0,0,11.3,202.48
1/15/2018 1:00,28,1.916666667,17.03333333,42,100,15,1,2018,1,0,0,7,0,0,10.5,210.96
1/15/2018 2:00,27,2.116666667,16.85,42.16666667,100,15,1,2018,2,0,0,12,0,0,9.83,208.44
1/15/2018 3:00,55,2.4,16.65,42,100,15,1,2018,3,0,0,100,0,0,10.7,199.65
1/15/2018 4:00,29,3.033333333,16.51666667,42,100,15,1,2018,4,0,0,100,0,0,12.9,202.99
1/15/2018 5:00,27,3.616666667,16.4,43,100,15,1,2018,5,0,0,100,0,0,15.5,210.74
1/15/2018 6:00,43,4.016666667,16.33333333,44,100,15,1,2018,6,0,0,100,0,0,19.17,214.29
1/15/2018 7:00,160,4.066666667,16.73333333,43.83333333,100,15,1,2018,7,0,0,100,0,0,22.77,214.7
1/15/2018 8:00,113,4.283333333,18.63333333,42.33333333,100,15,1,2018,8,0,0,100,0,0,27.26,213.69
1/15/2018 9:00,85,4.8,19.16666667,40.83333333,98.83333333,15,1,2018,9,0,0,100,0,0,30.5,210.5
1/15/2018 10:00,56,5.366666667,19.35,40.16666667,96,15,1,2018,10,0,0,100,0,0.89,35.32,209.96
1/15/2018 11:00,240,5.683333333,19.08333333,41.16666667,96,15,1,2018,11,0,0,100,0,56.07,41,210.62
1/15/2018 12:00,146,6,18.9,42.83333333,94,15,1,2018,12,0,0,100,0,112.14,48.59,210.75
1/15/2018 13:00,167.0342648,5.65,18.78333333,42,97.16666667,15,1,2018,13,0,0,100,0,85.44,50.11,208.77
1/15/2018 14:00,117,5.475,19.38333333,41.66666667,98.25,15,1,2018,14,0.9,0,100,0,44.5,45.95,209.58
1/15/2018 15:00,164.6341608,5.433333333,19.82,40.6,100,15,1,2018,15,1.2,0,100,0,103.24,46.95,215.64
1/15/2018 16:00,73,5.766666667,19.9,40,100,15,1,2018,16,0.2,0,100,0,163.76,46.38,218.38
1/15/2018 17:00,113,6.25,19.6,42,100,15,1,2018,17,0.1,0,100,0,65.86,43.02,224.66
1/15/2018 18:00,136,6.883333333,19.21666667,43,100,15,1,2018,18,0.3,0,100,0,29.37,38.16,243.68
1/15/2018 19:00,220,7.25,19.1,43.5,100,15,1,2018,19,0.1,0,100,0,0.89,32.41,257.82
1/15/2018 20:00,112,7.15,19.1,42.83333333,99.66666667,15,1,2018,20,0,0,100,0,0,37.8,270
1/15/2018 21:00,96,6.433333333,18.93333333,42.5,98.5,15,1,2018,21,0,0,100,0,0,37.69,276.58
1/15/2018 22:00,44,5.75,18.58333333,43.16666667,98.83333333,15,1,2018,22,0.2,0,100,0,0,37.73,277.13
1/15/2018 23:00,28,5.8,18.18333333,44,99.16666667,15,1,2018,23,0,0,36,0,0,32.45,273.18
1/16/2018 0:00,29,5.9,17.98333333,44,98.83333333,16,1,2018,0,0,0,100,0,0,29.6,265.82
1/16/2018 1:00,40,6.016666667,17.73333333,44,98.16666667,16,1,2018,1,0.4,0,100,0,0,31.68,270
1/16/2018 2:00,63,6.066666667,17.58333333,44,97.16666667,16,1,2018,2,0.3,0,100,0,0,32.47,266.19
1/16/2018 3:00,74,5.983333333,17.31666667,44,97.66666667,16,1,2018,3,0.6,0,100,0,0,31.13,264.03
1/16/2018 4:00,341,5.783333333,17.15,45,99,16,1,2018,4,1,0,100,0,0,29.63,265.12
1/16/2018 5:00,76,5.85,16.98333333,45,98.16666667,16,1,2018,5,0.8,0,100,0,0,34.71,275.36
1/16/2018 6:00,46,5.583333333,16.71666667,44.83333333,96.66666667,16,1,2018,6,0.5,0,100,0,0,32.64,276.97
1/16/2018 7:00,84,4.45,16.45,44.16666667,100,16,1,2018,7,0.4,0,100,0,0,33.76,277.35
1/16/2018 8:00,197,4.216666667,17.81666667,44,100,16,1,2018,8,0.6,0,100,0,0,33.47,281.79
1/16/2018 9:00,101,4.716666667,18.56666667,43.16666667,100,16,1,2018,9,0.5,0,100,0,0,30.41,276.12
1/16/2018 10:00,103,5.15,18.66666667,43.16666667,100,16,1,2018,10,0.2,0,100,0,0.89,32.92,275.65
1/16/2018 11:00,252,4.733333333,18.18333333,46,100,16,1,2018,11,0.1,0,100,0,37.38,30.02,275.51
1/16/2018 12:00,120,4.883333333,18.31666667,49,100,16,1,2018,12,0.2,0,100,0,84.55,34.57,271.19
1/16/2018 13:00,45,5.45,17.96666667,47.5,100,16,1,2018,13,0.6,0,100,0,97.01,33.28,264.41
1/16/2018 14:00,79,4.95,17.56666667,46.33333333,100,16,1,2018,14,0.2,0,100,0,102.35,29.12,278.53
1/16/2018 15:00,91,4.3,17.7,44.83333333,100,16,1,2018,15,0.5,0,100,0,116.59,33.5,278.65
1/16/2018 16:00,179,3.483333333,18.18333333,44.5,100,16,1,2018,16,0.7,0,100,0,72.09,32.28,277.05
1/16/2018 17:00,184,3.483333333,18.5,44,100,16,1,2018,17,0.2,0,100,0,54.29,36.4,278.53
1/16/2018 18:00,186,3.583333333,18.91666667,44,100,16,1,2018,18,0.2,0,100,0,37.38,33.64,275.53
1/16/2018 19:00,201,3.183333333,19.4,42.16666667,100,16,1,2018,19,0.7,0,100,0,0.89,28.8,269.28
1/16/2018 20:00,114,2.983333333,20,42,100,16,1,2018,20,0.8,0,100,0,0,25.96,266.82
1/16/2018 21:00,106,2.966666667,19.93333333,42,100,16,1,2018,21,0.9,0,100,0,0,28.45,271.45
1/16/2018 22:00,92,2.95,19.7,41.83333333,100,16,1,2018,22,0.8,0,100,0,0,33.15,272.49
1/16/2018 23:00,54,2.966666667,19.36666667,41,100,16,1,2018,23,0.6,0,100,0,0,34.81,280.73
1/17/2018 0:00,38,2.45,19.1,41,100,17,1,2018,0,0.3,0,100,0,0,36.43,281.98
1/17/2018 1:00,37,2.35,18.83333333,41,100,17,1,2018,1,0.2,0,100,0,0,31.72,279.14
1/17/2018 2:00,37,2,18.6,41,100,17,1,2018,2,0.3,0,100,0,0,36.54,275.65
1/17/2018 3:00,63,1.4,18.46666667,41,100,17,1,2018,3,0.4,0,100,0,0,38.71,279.64
1/17/2018 4:00,57,1.383333333,18.26666667,41,100,17,1,2018,4,0.5,0,75,0,0,39.96,288.92
1/17/2018 5:00,35,1.716666667,18.15,40.33333333,100,17,1,2018,5,0,0,100,0,0,36.66,287.72
1/17/2018 6:00,66,1.65,18.01666667,39.5,100,17,1,2018,6,0.1,0,100,0,0,35.19,283.61
1/17/2018 7:00,176,1.566666667,18.2,38,100,17,1,2018,7,0.2,0,100,0,0,37.24,286.86
1/17/2018 8:00,110,1.683333333,18.73333333,39.5,100,17,1,2018,8,0.8,0,100,0,0,42.5,296.13
1/17/2018 9:00,167.0342648,2.4,19.21666667,38.5,100,17,1,2018,9,0,0,50,0,0,40.43,298.16
1/17/2018 10:00,97,3.383333333,19.63333333,37.66666667,100,17,1,2018,10,0,0,60,9.48,0,38.8,295.85
1/17/2018 11:00,167.0342648,4.6,18.71666667,37.66666667,100,17,1,2018,11,0,0,22,21.7,37.38,39.52,293.06
1/17/2018 12:00,167.0342648,5.55,19.41666667,39.16666667,100,17,1,2018,12,0,0,60,45.96,122.82,39.85,292.86
1/17/2018 13:00,321,5.85,18.96666667,38.66666667,96.33333333,17,1,2018,13,0.2,0,68,21.7,99.68,38.91,292.29
1/17/2018 14:00,213,5.85,18.38333333,44.16666667,91.66666667,17,1,2018,14,0,0,46,16.6,172.66,41.93,293.26
1/17/2018 15:00,167.0342648,5.316666667,19.06666667,42.83333333,86.16666667,17,1,2018,15,0.1,0,70,30.64,101.46,40.88,289.55
1/17/2018 16:00,125,4.483333333,19.18333333,42.33333333,89.66666667,17,1,2018,16,0.2,0,69,15.32,81.88,40.01,285.66
1/17/2018 17:00,180,3.883333333,18.86666667,41.83333333,93.33333333,17,1,2018,17,0.1,0,60,15.96,63.19,38.18,285.87
1/17/2018 18:00,206,3.4,18.61666667,42.16666667,97.33333333,17,1,2018,18,0,0,38,21.7,28.48,38.28,286.39
1/17/2018 19:00,201,3.583333333,18.7,42.5,97,17,1,2018,19,0,0,33,13.01,0.89,36.69,285.95
1/17/2018 20:00,157,3.683333333,18.6,42.5,96.83333333,17,1,2018,20,0,0,2,0,0,33.63,285.52
1/17/2018 21:00,143,3.75,18.96666667,43,97,17,1,2018,21,0,0,12,0,0,31.17,284.04
1/17/2018 22:00,62,3.75,19.28333333,43,97.16666667,17,1,2018,22,0,0,100,0,0,30.43,280.91
1/17/2018 23:00,30,4.016666667,18.95,43.83333333,98,17,1,2018,23,0,0,100,0,0,27.48,275.26
1/18/2018 0:00,26,4.1,18.55,44.33333333,98.66666667,18,1,2018,0,0,0,100,0,0,25.21,268.36
1/18/2018 1:00,38,4.2,18.25,45,99.83333333,18,1,2018,1,0.1,0,100,0,0,23.73,247.71
1/18/2018 2:00,33,4.433333333,18.05,45,100,18,1,2018,2,0.5,0,100,0,0,24.97,241.59
1/18/2018 3:00,40,4.983333333,17.86666667,45.33333333,100,18,1,2018,3,0.3,0,100,0,0,30.89,229.25
1/18/2018 4:00,26,5.8,17.68333333,45,100,18,1,2018,4,0.7,0,100,0,0,37.46,227.73
1/18/2018 5:00,111,6.666666667,17.55,45.33333333,100,18,1,2018,5,1.3,0,100,0,0,41.19,233.53
1/18/2018 6:00,167.0342648,7.516666667,18.98333333,43.33333333,100,18,1,2018,6,0.5,0,100,0,0,42.02,244.09
1/18/2018 7:00,167.0342648,8.2,19.18333333,42,99.66666667,18,1,2018,7,0.2,0,100,0,0,43.04,252.47
1/18/2018 8:00,266,8.983333333,19.06666667,42.33333333,89.16666667,18,1,2018,8,0.2,0,100,0,0,40.9,260.37
1/18/2018 9:00,67,8.85,19.05,41.83333333,80.66666667,18,1,2018,9,0.1,0,100,0,0,45.72,270
1/18/2018 10:00,44,8.65,19.25,41.5,77,18,1,2018,10,0,0,100,0,0,46.19,274.02
1/18/2018 11:00,96,8.683333333,19.38333333,40.16666667,72.66666667,18,1,2018,11,0,0,100,0,27.59,45.22,279.16
1/18/2018 12:00,93,7.733333333,19.26666667,40.83333333,77.83333333,18,1,2018,12,0,0,100,0,64.08,43.23,284.96
1/18/2018 13:00,56,7.816666667,19.16666667,40,77.33333333,18,1,2018,13,0,0,10,0,195.8,40.76,287.47
1/18/2018 14:00,141,8.016666667,19.4,40,78.66666667,18,1,2018,14,0,0,10,53.62,302.6,39.86,286.8
1/18/2018 15:00,154,7.65,20.78333333,40,80.83333333,18,1,2018,15,0,0,55,53.62,183.34,35.97,283.9
1/18/2018 16:00,59,6.8,21.21666667,40.33333333,85.83333333,18,1,2018,16,0,0,71,24.89,165.54,31.91,281.06
1/18/2018 17:00,148,6.35,20.91666667,40,89.33333333,18,1,2018,17,0,0,100,14.68,85.44,27.78,273.72
1/18/2018 18:00,236,6.133333333,20.56666667,41.33333333,91,18,1,2018,18,0.2,0,100,0,20.47,14.44,265.71
1/18/2018 19:00,135,6.033333333,20.33333333,41.16666667,92.16666667,18,1,2018,19,2.6,0,100,0,0,27.87,264.07
1/18/2018 20:00,100,5.116666667,20.16666667,41,94.5,18,1,2018,20,1,0,100,0,0,34.45,280.84
1/18/2018 21:00,102,4.933333333,19.98333333,40.5,92,18,1,2018,21,0.1,0,100,0,0,26.46,326.09
1/18/2018 22:00,39,4.466666667,19.71666667,39,93.16666667,18,1,2018,22,0.2,0,73,0,0,26.76,289.65
1/18/2018 23:00,26,4.15,19.55,38.33333333,94.33333333,18,1,2018,23,0.1,0,100,0,0,28.88,292.73
1/19/2018 0:00,25,3.45,19.36666667,38,93.5,19,1,2018,0,0,0,93,0,0,28.66,295.28
1/19/2018 1:00,26,2.766666667,19.16666667,38,94.66666667,19,1,2018,1,0,0,100,0,0,27.53,295.56
1/19/2018 2:00,26,2.2,19.06666667,38,95.66666667,19,1,2018,2,0,0,100,0,0,25.45,295.11
1/19/2018 3:00,37,1.733333333,18.93333333,38,96.16666667,19,1,2018,3,0,0,100,0,0,22.6,292.48
1/19/2018 4:00,26,1.566666667,18.78333333,38,97.16666667,19,1,2018,4,0,0,100,0,0,20.15,288.76
1/19/2018 5:00,30,1.45,18.66666667,38,98,19,1,2018,5,0,0,100,0,0,17.81,284.04
1/19/2018 6:00,58,1.183333333,18.55,38,98.83333333,19,1,2018,6,0,0,100,0,0,17.38,283.17
1/19/2018 7:00,171,1.166666667,18.63333333,39.33333333,100,19,1,2018,7,0,0,100,0,0,16.87,281.07
1/19/2018 8:00,104,1.516666667,18.98333333,40,100,19,1,2018,8,0,0,100,0,0,15.58,276.63
1/19/2018 9:00,338,2.25,19.2,39.33333333,100,19,1,2018,9,0,0,100,0,0,14.76,270
1/19/2018 10:00,48,3,19.25,41,98.33333333,19,1,2018,10,0,0,24,0,1.78,14.49,255.62
1/19/2018 11:00,167.0342648,3.7,19.2,41,96.66666667,19,1,2018,11,0,0,100,44.68,75.65,18.79,253.3
1/19/2018 12:00,165,4.683333333,19.1,40.83333333,93,19,1,2018,12,0.3,0,100,0,85.44,20.72,252.82
1/19/2018 13:00,99,4.3,19.01666667,40,90.6,19,1,2018,13,0.4,0,100,0,110.36,22.73,259.05
1/19/2018 14:00,175,4.666666667,20.03333333,39.83333333,91.16666667,19,1,2018,14,0,0,100,0,163.76,22.1,286.07
1/19/2018 15:00,132,4.02,20.9,39,91.8,19,1,2018,15,0,0,100,0,198.47,23.86,281.31
1/19/2018 16:00,59,2.38,20.58333333,39,98.8,19,1,2018,16,0,0,100,0,159.31,24.28,285.48
1/19/2018 17:00,111,2.083333333,20.11666667,39,100,19,1,2018,17,0,0,87,0,97.9,25.58,283.84
1/19/2018 18:00,116,2.2,19.98333333,39.83333333,100,19,1,2018,18,0,0,100,4.47,55.18,24.15,280.3
1/19/2018 19:00,167.0342648,2.016666667,19.73333333,39.16666667,100,19,1,2018,19,0,0,100,0,2.67,19.8,270
1/19/2018 20:00,170,2.42,19.61666667,39.16666667,100,19,1,2018,20,0.2,0,100,0,0,23.78,267.4
1/19/2018 21:00,91,2.55,19.33333333,38,100,19,1,2018,21,0.3,0,100,0,0,21.29,273.88
1/19/2018 22:00,31,2.583333333,19.08333333,38,100,19,1,2018,22,0.1,0,100,0,0,20.88,270
1/19/2018 23:00,29,2.133333333,18.88333333,38,100,19,1,2018,23,0.1,0,100,0,0,21.6,270
1/20/2018 0:00,28,2.233333333,18.65,38,100,20,1,2018,0,0.1,0,100,0,0,20.57,265.99
1/20/2018 1:00,36,2.15,18.56666667,38,100,20,1,2018,1,0,0,100,0,0,19.42,259.32
1/20/2018 2:00,29,2.45,18.43333333,38,100,20,1,2018,2,0.2,0,100,0,0,20.19,258.69
1/20/2018 3:00,38,2.6,18.26666667,38,100,20,1,2018,3,0.4,0,100,0,0,19.91,257.47
1/20/2018 4:00,29,2.583333333,18.18333333,38.83333333,100,20,1,2018,4,0.2,0,100,0,0,17.53,250.82
1/20/2018 5:00,28,2.633333333,18.08333333,39,100,20,1,2018,5,0.3,0,100,0,0,16.92,240.71
1/20/2018 6:00,62,2.7,18.01666667,39,100,20,1,2018,6,0.7,0,100,0,0,21.75,245.56
1/20/2018 7:00,253,2.833333333,18.6,41,100,20,1,2018,7,0.6,0,100,0,0,20.32,240.26
1/20/2018 8:00,174,3.15,19.2,40.83333333,100,20,1,2018,8,0.4,0,100,0,0,15.28,235.56
